,0,1
932,@CliffShep @MiaFarrow @realDonaldTrump Shut the fuck up cunt if you actually like Donald trump than you can suck a dick. He is terrible and you are blinded just because of his MONEY!! people dont like cunts bitch,1
933,"@Ron4VA Uplift the discourse ? Really you scumbag?Your Republican president has talked about grabbing women by the pussy, supporting neonazis, separating kids from families & youre talking about uplifting the discourse. Stfu.",0
934,@QuintNeon Why an ordinary woman resist and don't allow RAPE> if gone through rape>How it becomes Trauma U r Disres… https://t.co/nAgVLugAjU,0
935,Free Brutal Pickups Videos youporn stripper skank com porn pics sdms free brutal pickup girl com free porn lindsey russian mypickupgirls my sisters upskyrt streetpickupstube brutalpickups,0
936,"@jillianfward @business Can we please have a lot of news on the open defecation, poverty, misery, suppressed women, religious intolerance of minorities, rape culture.. you get the picture. That is what we want to hear from trustful media, not fake news ab",0
937,"Massive Crowd Cheers On As Pagans Kidnap Woman And Her Son, They Make The Son Rape His Mother, Th… https://t.co/Pb3m1cf85l via @walidshoebat",0
938,"@AnnCoulter I thought you already had the title. Oh wait, you said most hysterical WOMAN.",0
939,I'm not sure who is the most hysterical woman at the #KavanaughHearings: Kamala Harris or Cory Booker.,1
940,Even the rape of a Muslim woman is almost impossible to prove under strict Islamic law Sharia,0
941,Youre such an ugly fucking bitch and I take back no words I said to you and I wish I slapped you when you were stood infront of me blahing your eyes out you pussy bitch,1
942,"You wouldn't know this @AnnCoulter but historically, hysterical women are the ones with spines",1
943,some people at this school literally drive me insane. like cool bitch! im depressed too!! doesnt mean im a fucking cunt,0
944,@DonaldJTrumpJr @robinlecronesco The reason #HarveyWeinstein had to grope and rape women is because who in their ri… https://t.co/ICOQbEL8hi,0
945,"These hysterical women would benefit from listening to @DennisPrager. Women should learn to control their emotional, irrational female side the way men have learned to control their aggressive, sexual nature. Men are quite obviously the more evolved of the sexes in this regard.",1
946,@WynslowIsTyping Shut the fuck up you fucking monkey jew bitch cunt nigger dick licking,1
947,"@LRBitisnot Your words are soooooo descriptive. And now if there was any question about what happened before, now shes just being in in-your-face fucktwaddle because she thinks she got away with it the first time. Fucking bitch...and I dont say that about",1
948,"@BenSasse @NicolleDWallace He really said this? He loves to blather empty platitudes in front of the camera. And the hysterical women comments? Empty suit. Not buying his Aw, Schucks persona. Right up there with Golly Jeez Gorsuch.",1
949,"The voices in your head arent YOU. Theyre your parents. Teachers. Friends. Idiots from TV. Random weirdoes from Twitter.YOU get to tell those voices when its OK for them to speak, and when its time to shut the fuck up.",0
950,"@NewYorkFBI Respectfully u worried about paintings, while that rapist'Harvey Weinstein'on the lose for 30 years. 2 more women reporting rape",0
951,"@gbmnyc @SusanGlamMom @BryanDawsonUSA @commondefense @OleVetUSAF @exoticgamora @GuinanResists @Havok_2O18 @MaraJade_2017 @SabineResists Dude, shut the fuck up. You sound like like a fucking pussy.",0
952,"Stupid fucking cunt, what you dont like me so youre gonna speed through a stopped bus to what? Try & run me & my 4 year old down? Wanna act like a tough ass, come do it to my face. Dont put my kids safety at risk cause youre a stupid bitch.",1
953,Just asked him if sexual harrasment n rape r even recognised as crime in Islam or if yes why only women is guilty… https://t.co/rQCvLK8Rf9,0
954,"@melissa710 @TIME Do you, the hysterical moron even know what the 25th amendment is?? You should shut the fuck up before I cut you up",0
955,Aka you lot can all shut the fuck up and stop blaming her,0
956,@Impeach_D_Trump @ACEsaf @realDonaldTrump You’re hysterical promoting your own book since you are @Krassenstein!! Y… https://t.co/UGJDCM3Jlp,0
957,"@realDonaldTrump Please tell us that you arent going to WHINE about this for the next 19+ months like youve been doing about Jeff Sessions! You could have fired Sessions the moment he reclused himself, but noooo, you just continue to be a pussy about it! ",0
958,"@6uried @Stylez_Mj @KaneForeign I dont give a fuck weirdo, them shit ugly. You pussy, yuh mothers dirty, and we not friends. Suck my dick you can have the last word",1
959,Some little skank stamped on my ankle at 7 aside today and now Im walking funny. Got me right on the bone with his stud the little cunt,1
960,"I dont understand who work so hard at sex work. They are so nuts about having sex even in the situation at work. Huh? Youre just another bitch working at the same store. Furthermore, you cant do anything what you are needed and have to. Die bitch die.",1
961,"Females-*you need to respect women more and stop calling us hoes*Lil pump-*you such a fucking hoe, I love it*Females- *that new Kanye and lil pump song is my shit*",1
962,@MuseOverMia @TheRickWilson I want to be that kind of hysterical woman. Kamala Harris is badass!,0
963,@zachcampbel @NICKIMINAJ Bitch stfu you was just talking shit about her stop tryna get clout fat neck hoe,1
964,"@JoePerticone Or as @AnnCoulter said, Most Hysterical Woman",0
965,harry please call me a:mother fucking bitch ass dick-sucking trick ass whore who needs to find a fucking hobby instead of obsessing over you.thank you ! Xx,0
966,where are my fellow hysterical women who would have either been a) an oracle in ancient greece or b) burned at the stake in medieval times..make some noise ladies,1
967,"@KarimahhAsi @jorgechav49 What have how many followers i have anything to do with this u dumb beach, just be quiet and stay in the kitchen i obly use twitter for news",0
968,@SunnyLeone @DanielWeber99 you fucking bitch! You don't know a fuck about acting. You're just a fucking whore who's used to getting fucked by random dudes you don't even know.,1
969,"@_EraX_ da fuck, you said if someone calls you hot 1 more time , you are gonna suck their dick, so do it you pussy, don't back off now",1
970,"@JulianAssange @CIA @FBI If you'll just move to Hollywood and produce good movies, you may rape women with impuni… https://t.co/J33MNfV9bY",0
971,@VABVOX Booker acts like a hysterical woman. There's no inuendo of homosexuality. A dog whistle can't be completely imaginary.,0
972,"@Fashir @jillciminillo I read fine, and likely better than you given my experience. She's an hysterical woman looking for attention and trying to make some sort of issue out of two things that have nothing to do with each other. It's a tennis match. Do yo",1
973,@niallsfanlove @NiallOfficial @HaileeSteinfeld Bitch stfu stop acting like a fucking cunt,1
974,@JeneneHoyer U a rabid fucking cunt.. oh yea but u from Indiana tho.. common for u women folk.. ask mother pence,1
975,@CoryBooker Are you in a competition with @SenKamalaHarris to see who is the more hysterical woman at the #KavanaughConfirmation ?,1
976,"Well then call me a sexist, which Im not. This is no doubt a hysterical woman protestor. BTW, there have been several hysterical male protesters but we havent seen news on them. Id say THAT is sexist my dear. Oh, sorry, my dear is sexist? Sorry dolly.",1
977,@theartfulman The irony.. Islam literally treats women like sex slaves. Hubsands are allowed to rape their wives everyday if they want to,0
978,@JeriLRyan @linseygodfrey Lies! Women who came out of the gutter all of a sudden cry rape or abuse but traded it fo… https://t.co/t5For8SCow,0
979,imagine chaeyoung cutting some cooked meat for you then you eat one but u choke on it and u die then she leaves your cold dead body on the ground bc she's bored,0
980,"the same men who denigrate Trump's accusers, defend O'Reilly, or deny date rape exists now castigate women for not coming forward sooner",0
981,@Pendragonrider @e_preese @MomsDemand Shut the fuck up you reatrd NO ONE SAID SHIT about you being a jew or even hinted at it. Typical rightwing racist scumbag always the BIGGEST PUSSY in the room. GO suck some russian cock,0
982,"@CliveStanden Every woman I have ever known has experienced sexual harassment, assault, or rape. To say 'my bad' i… https://t.co/ZaE0ue8HWx",0
983,@USAttyBash What is your racist skank of a wife up to now ?,1
984,@peeezP says the bitch that won't stop saying it. stfu hoe,1
985,"HAHAHHAHAHAHAHAHAHAHHAHAHA first of all wtf is you saying sweetie , like Im atheist I dont even want to marry like stfu , and dear men stop rapping us on the streets , we are not made for please you dumb motherfuckers , I dont give a shit about what bible says man",0
986,"Look. He’s scared of a woman as he hides in an embassy from child rape charges. Suck your own 8=D, Gay Richard Bra… https://t.co/kMvsMMSImM",0
987,"Ann, actually glad @CoryBooker willing to give up seat to release confidential e-mailsThis will open up floodgates to release Tarmac Bill & Killary Clinton emails@AnnCoulter ""#CoryBooker & #KamalaHarris competing for Most Hysterical Woman at Kavanaugh hearings""#MAGA #qanon",1
988,@EdKrassen I guess that it what happens when you are the most hysterical woman in Congress.,0
989,"Dont you realize youre only making my cock harder with your constant whining, you stupid little bitch? God, your pussy feels so tight when I choke you. I think I might just fill your pussy up right now so you never forget about this day.",1
990,"@nhandss_ Bitch stfu i talk to u everyday u the one who forget yo place, HOE",1
991,Man this was the most unmotivating script I seen. Big T got money for being big years ago. Was hot for a few months and people forgot what for.. Can't stay in the kitchen all day,0
992,Cory Booker thinks he's the most hysterical woman in the Senate,0
993,@ChrisCuomo @NewDay you leftist gimps are hysterical. I'd call you a lemming but that would be an insult to lemmings...,0
994,"@somelittlellama Wow, what a fantastic way this cunt has found to denigrate actual survivors of rape & sexual assault.",0
995,"I hate bitches who talk about niggaz with kids , Everybody cant find a bitch like yal that abort all they pregnancies soo STFU hoe ....",1
996,"Wow, Stupid is as Stupidity does These stupid women are stupid Yet, if they are doing this for Trump I hope he is paying them $15,000 per month to talk,rape and act a fool for him @DiamondandSilk IdIots, Yea you two",1
997,"Insulted of being a rape victim by the same people, who are today crying out against victimization of women and chi… https://t.co/4RkUb5Ig27",0
998,"@MissSarah_Jay Point blank, men do not *have* to pretend or sneak into places to rape women. They can do it easily anywhere. The idea that bathrooms protect anyone is a falsity. It doesn't. Spend time actually doing things that DO protect people, like con",0
999,I was 18 when birth control became legal by the SCOTUS so I found an osteopath that prescribed it to me at 16. Sen Hatch & Sass yelling in the Senate to get those hysterical women out of the chamber was clear the GOP still wants control of women's bodies. #VoteNoOnKavanaugh,1
